title,location,price,bedrooms,bathrooms,toilets,property_type,url
Well Maintained 4 Bedroom Terraced Duplex With A Room Boys Quarter,"Ikoyi, Lagos","₦50,000,000 per annum",4,4,5,4 bedroom terraced duplex for rent,https://nigeriapropertycentre.com/for-rent/houses/terraced-duplexes/lagos/ikoyi/3284213-well-maintained-4-bedroom-terraced-duplex-with-a-room-boys-quarter
5 Bedroom Terrace Duplex With Bq,"Ikoyi, Lagos","₦80,000,000 per annum",5,5,6,5 bedroom terraced duplex for rent,https://nigeriapropertycentre.com/for-rent/houses/terraced-duplexes/lagos/ikoyi/3284334-5-bedroom-terrace-duplex-with-bq
Exquistely Fully Furnished And Fully Serviced 4 Bedroom Flat Penthouse,"Off Mobolaji Johnson Avenue, Ikoyi, Lagos","₦35,000,000 per annum",4,4,5,4 bedroom flat / apartment for rent,https://nigeriapropertycentre.com/for-rent/flats-apartments/lagos/ikoyi/3284542-exquistely-fully-furnished-and-fully-serviced-4-bedroom-flat-penthouse
Spacious And Luxurious 4-bedroom Maisonette,"Ikoyi, Lagos","₦30,000,000 per annum",4,4,5,4 bedroom flat / apartment for rent,https://nigeriapropertycentre.com/for-rent/flats-apartments/lagos/ikoyi/3284098-spacious-and-luxurious-4-bedroom-maisonette
Luxury 2-bedroom Maisonette,"Osborne, Ikoyi, Lagos","₦28,000,000 per annum",2,2,3,2 bedroom flat / apartment for rent,https://nigeriapropertycentre.com/for-rent/flats-apartments/lagos/ikoyi/osborne/3283350-luxury-2-bedroom-maisonette
Three Bedroom Apartments,"Old Ikoyi, Ikoyi, Lagos","₦35,000,000 per annum",3,3,4,3 bedroom flat / apartment for rent,https://nigeriapropertycentre.com/for-rent/flats-apartments/lagos/ikoyi/old-ikoyi/3282748-three-bedroom-apartments
Luxurious Waterfront 3-bedroom Apartment With Lagoon Front & Bq,"Old Ikoyi, Ikoyi, Lagos","₦35,000,000 per annum",3,3,4,3 bedroom flat / apartment for rent,https://nigeriapropertycentre.com/for-rent/flats-apartments/lagos/ikoyi/old-ikoyi/3283577-luxurious-waterfront-3-bedroom-apartment-with-lagoon-front-bq
Furnished 3 Bedroom With A Swimming Pool,"Ikoyi, Lagos","₦60,000,000 per annum",3,3,4,3 bedroom flat / apartment for rent,https://nigeriapropertycentre.com/for-rent/flats-apartments/lagos/ikoyi/3282332-furnished-3-bedroom-with-a-swimming-pool
Luxury Furnished 3 Bedroom With A Swimming Pool And Gym,"Ikoyi, Lagos","₦49,000,000 per annum",3,3,4,3 bedroom flat / apartment for rent,https://nigeriapropertycentre.com/for-rent/flats-apartments/lagos/ikoyi/3282336-luxury-furnished-3-bedroom-with-a-swimming-pool-and-gym
6 Units Of 4 Bedroom Terrace,"Ikoyi, Lagos","₦20,000,000 per annum",4,0,5,4 bedroom terraced duplex for rent,https://nigeriapropertycentre.com/for-rent/houses/terraced-duplexes/lagos/ikoyi/3282667-6-units-of-4-bedroom-terrace
Luxury 4-bedroom Maisonette + Bq,"Ikoyi, Lagos","₦30,000,000 per annum",4,4,5,4 bedroom house for rent,https://nigeriapropertycentre.com/for-rent/houses/lagos/ikoyi/3282733-luxury-4-bedroom-maisonette-bq
4 Bedroom Terrace &  Maisonette,"Ikoyi, Lagos","₦70,000,000 per annum",4,4,5,4 bedroom house for rent,https://nigeriapropertycentre.com/for-rent/houses/lagos/ikoyi/3275320-4-bedroom-terrace-maisonette
Furnished 4 Bedrooms Maisonette Available,"Ikoyi, Lagos","₦35,000,000 per annum",4,4,5,4 bedroom house for rent,https://nigeriapropertycentre.com/for-rent/houses/lagos/ikoyi/3282864-furnished-4-bedrooms-maisonette-available
Specious Fully Detached 4 Bedrooms Duplex With Bq,"Ikoyi, Lagos","₦40,000,000 per annum",4,4,5,4 bedroom detached duplex for rent,https://nigeriapropertycentre.com/for-rent/houses/detached-duplexes/lagos/ikoyi/3282870-specious-fully-detached-4-bedrooms-duplex-with-bq
3 Bedroom Apartment,"Ikoyi, Lagos","₦25,000,000 per annum",3,3,4,3 bedroom flat / apartment for rent,https://nigeriapropertycentre.com/for-rent/flats-apartments/lagos/ikoyi/3283061-3-bedroom-apartment
Luxury 4 Bedroom Terrace House With Bq,"Osborne Estate, Ikoyi, Lagos","₦20,000,000 per annum",4,5,5,4 bedroom terraced duplex for rent,https://nigeriapropertycentre.com/for-rent/houses/terraced-duplexes/lagos/ikoyi/3283290-luxury-4-bedroom-terrace-house-with-bq
Luxurious 4 Bedroom Flat,"Old Ikoyi, Ikoyi, Lagos","₦45,000,000 per annum",4,4,5,4 bedroom flat / apartment for rent,https://nigeriapropertycentre.com/for-rent/flats-apartments/lagos/ikoyi/3283340-luxurious-4-bedroom-flat
"Newly Built 4 Bedroom Semi Detached Duplex With 2 Rooms Bq, And Swimming Pool","Ikoyi, Lagos","₦70,000,000 per annum",4,4,5,4 bedroom semi-detached duplex for rent,https://nigeriapropertycentre.com/for-rent/houses/semi-detached-duplexes/lagos/ikoyi/3220131-newly-built-4-bedroom-semi-detached-duplex-with-2-rooms-bq-and-swimming-pool
5 Bedroom + 2-room Guest Chalet  2-room Bq,"Old Ikoyi, Parkview, Ikoyi, Lagos","₦150,000,000 per annum",7,7,10,7 bedroom detached duplex for rent,https://nigeriapropertycentre.com/for-rent/houses/detached-duplexes/lagos/ikoyi/parkview/3281905-5-bedroom-2-room-guest-chalet-2-room-bq
Fully Furnished And Serviced 2 Bedroom Apartment,"Parkview, Ikoyi, Lagos","₦40,000,000 per annum",2,2,3,2 bedroom flat / apartment for rent,https://nigeriapropertycentre.com/for-rent/flats-apartments/lagos/ikoyi/parkview/3282208-fully-furnished-and-serviced-2-bedroom-apartment
Fully Furnished And Serviced 2 Bedroom Apartment,"Banana Island Road, Falomo, Ikoyi, Lagos","₦40,000,000 per annum",2,2,3,2 bedroom flat / apartment for rent,https://nigeriapropertycentre.com/for-rent/flats-apartments/lagos/ikoyi/falomo/3282200-fully-furnished-and-serviced-2-bedroom-apartment
Lovely Exquisite Fully Furnished 3 Bedroom Flat With Bq,"Turn Bull Road, Old Ikoyi, Ikoyi, Lagos","₦60,000,000 per annum",3,3,4,3 bedroom flat / apartment for rent,https://nigeriapropertycentre.com/for-rent/flats-apartments/lagos/ikoyi/old-ikoyi/3281602-lovely-exquisite-fully-furnished-3-bedroom-flat-with-bq
"Luxury 3 Bedrooms Flat With Bq,gym,elevator. Etc","Off Queens Drive., Old Ikoyi, Ikoyi, Lagos","₦35,000,000 per annum",3,3,4,3 bedroom flat / apartment for rent,https://nigeriapropertycentre.com/for-rent/flats-apartments/lagos/ikoyi/old-ikoyi/3282096-luxury-3-bedrooms-flat-with-bqgymelevator-etc
12 Units Of 3 Bedroom Flat With One Room Bq,"Old Ikoyi, Ikoyi, Lagos","₦300,000,000 per annum",3,0,0,3 bedroom flat / apartment for rent,https://nigeriapropertycentre.com/for-rent/flats-apartments/lagos/ikoyi/old-ikoyi/3282180-12-units-of-3-bedroom-flat-with-one-room-bq
Fully Furnished And Serviced 3 Bedroom Apartment,"Banana Island Road, Old Ikoyi, Ikoyi, Lagos","₦50,000,000 per annum",3,3,4,3 bedroom flat / apartment for rent,https://nigeriapropertycentre.com/for-rent/flats-apartments/lagos/ikoyi/old-ikoyi/3282194-fully-furnished-and-serviced-3-bedroom-apartment
5 Bedroom Detached House With 2 Rooms Bq,"Old Ikoyi, Ikoyi, Lagos","₦180,000,000 per annum",5,5,6,5 bedroom detached duplex for rent,https://nigeriapropertycentre.com/for-rent/houses/detached-duplexes/lagos/ikoyi/old-ikoyi/3226958-5-bedroom-detached-house-with-2-rooms-bq
Brand New Waterview Fully Serviced 4-bedroom Terraces & Maisonette,"Banana Island Road, Ikoyi, Lagos","₦70,000,000 per annum",4,4,5,4 bedroom terraced duplex for rent,https://nigeriapropertycentre.com/for-rent/houses/terraced-duplexes/lagos/ikoyi/3281191-brand-new-waterview-fully-serviced-4-bedroom-terraces-maisonette
Tastefully Finished 3 Bedroom Penthouse Floor With Bq,"Parkview Estate, Ikoyi, Lagos","₦20,000,000 per annum",3,3,4,3 bedroom flat / apartment for rent,https://nigeriapropertycentre.com/for-rent/flats-apartments/lagos/ikoyi/3281429-tastefully-finished-3-bedroom-penthouse-floor-with-bq
Luxury Mini Flat,"Ikoyi, Lagos","₦15,000,000 per annum",1,2,2,1 bedroom mini flat (room and parlour) for rent,https://nigeriapropertycentre.com/for-rent/flats-apartments/mini-flats/lagos/ikoyi/3281703-luxury-mini-flat
2 Bedroom Apartment Administrative Office,"Bourdillon Road, Ikoyi, Lagos","₦18,000,000 per annum",2,0,2,2 bedroom flat / apartment for rent,https://nigeriapropertycentre.com/for-rent/flats-apartments/lagos/ikoyi/3281725-2-bedroom-apartment-administrative-office
Serviced Luxury 4 Bedroom Apartment With One Room Bq,"Onikoyi, Ikoyi, Lagos","₦40,000,000 per annum",4,4,5,4 bedroom flat / apartment for rent,https://nigeriapropertycentre.com/for-rent/flats-apartments/lagos/ikoyi/3282012-serviced-luxury-4-bedroom-apartment-with-one-room-bq
"Luxury 3 Bedrooms Fully Serviced Apartment With Bq, Swimming Pool, Gym.","Banana Island Estate, Ikoyi, Lagos","$40,000 per annum 
approx. ₦56,842,415",3,3,4,3 bedroom flat / apartment for rent,https://nigeriapropertycentre.com/for-rent/flats-apartments/lagos/ikoyi/3147098-luxury-3-bedrooms-fully-serviced-apartment-with-bq-swimming-pool-gym
3-bedroom Apartment,"Ikoyi, Lagos","$40,000 per annum 
approx. ₦56,842,415",4,4,5,4 bedroom detached bungalow for rent,https://nigeriapropertycentre.com/for-rent/houses/detached-bungalows/lagos/ikoyi/3282287-3-bedroom-apartment
4 Bedroom Maisonette,"Ikoyi, Lagos","₦80,000,000 per annum",4,4,6,4 bedroom house for rent,https://nigeriapropertycentre.com/for-rent/houses/lagos/ikoyi/3280485-4-bedroom-maisonette
Furnished 3 Bedroom Apartment,"Victoria Island (VI), Lagos","₦30,000,000 per annum",3,3,4,3 bedroom flat / apartment for rent,https://nigeriapropertycentre.com/for-rent/flats-apartments/lagos/victoria-island/3225744-furnished-3-bedroom-apartment
Luxury 3 Bedroom Fully Serviced Apartment With Bq,"Victoria Island (VI), Lagos","₦35,000,000 per annum",3,3,4,3 bedroom flat / apartment for rent,https://nigeriapropertycentre.com/for-rent/flats-apartments/lagos/victoria-island/3226374-luxury-3-bedroom-fully-serviced-apartment-with-bq
Executive 4-bedroom Penthouse,"Off Adeola Adeku, Victoria Island (VI), Lagos","₦112,250,000 per annum",4,4,5,4 bedroom flat / apartment for rent,https://nigeriapropertycentre.com/for-rent/flats-apartments/lagos/victoria-island/3195317-executive-4-bedroom-penthouse
560sm Fenced Land With Gate,"Off Ligali Ayorinde, Victoria Island (VI), Lagos","₦50,000,000 per annum",0,0,0,Mixed-use land for rent,https://nigeriapropertycentre.com/for-rent/land/mixed-use-land/lagos/victoria-island/3228001-560sm-fenced-land-with-gate
"115, 129, 235, 247, 284 & 662 Sq Mts Open Plan Luxury Office Spaces","Off Sanusi Fafunwa Street, Victoria Island (VI), Lagos","$300 per square meter / per annum 
approx. ₦426,318",0,0,3,Office space for rent,https://nigeriapropertycentre.com/for-rent/commercial/offices/lagos/victoria-island/3228157-115-129-235-247-284-662-sq-mts-open-plan-luxury-office-spaces
A- Grade Office Space,"Adeola Odeku, Victoria Island (VI), Lagos","$450 per square meter / per annum 
approx. ₦639,477",0,0,0,Office space for rent,https://nigeriapropertycentre.com/for-rent/commercial/offices/lagos/victoria-island/2104805-a-grade-office-space
Self Serviced 4 Bedroom Terrace With Bq,"Off Adeola Odeku, Victoria Island (VI), Lagos","₦25,000,000 per annum",4,4,5,4 bedroom flat / apartment for rent,https://nigeriapropertycentre.com/for-rent/flats-apartments/lagos/victoria-island/3198385-self-serviced-4-bedroom-terrace-with-bq
Spacious Furnished 4 Bedroom Terrace With Swimming Pool.,"Off Idowu Martins, Victoria Island (VI), Lagos","₦55,000,000 per annum",4,4,5,4 bedroom terraced duplex for rent,https://nigeriapropertycentre.com/for-rent/houses/terraced-duplexes/lagos/victoria-island/3196898-spacious-furnished-4-bedroom-terrace-with-swimming-pool
Lovely 3 Units Of 1 Bedroom Apartment In A Secure Estate,"Victoria Island (VI), Lagos","₦60,000,000 per annum",1,1,2,1 bedroom flat / apartment for rent,https://nigeriapropertycentre.com/for-rent/flats-apartments/lagos/victoria-island/3230357-lovely-3-units-of-1-bedroom-apartment-in-a-secure-estate
Lovely 1 Unit Of 2 Bedroom Apartment With Bq In A Secure Estate,"Victoria Island (VI), Lagos","₦70,000,000 per annum",2,2,3,2 bedroom flat / apartment for rent,https://nigeriapropertycentre.com/for-rent/flats-apartments/lagos/victoria-island/3230377-lovely-1-unit-of-2-bedroom-apartment-with-bq-in-a-secure-estate
Newly Built 6 Bedroom Commercial Property,"Victoria Island (VI), Lagos","₦60,000,000 per annum",6,6,8,6 bedroom commercial property for rent,https://nigeriapropertycentre.com/for-rent/commercial/lagos/victoria-island/3230647-newly-built-6-bedroom-commercial-property
A Brand New Fully Serviced 3 Bedroom Flat With A Room Bq,"Victoria Island (VI), Lagos","₦30,000,000 per annum",3,3,4,3 bedroom flat / apartment for rent,https://nigeriapropertycentre.com/for-rent/flats-apartments/lagos/victoria-island/3230687-a-brand-new-fully-serviced-3-bedroom-flat-with-a-room-bq
Fully Furnished And Serviced 3 Bedroom Apartment Plus Bq,"Ahmadu Bello Way, Victoria Island (VI), Lagos","₦45,000,000 per annum",3,3,4,3 bedroom flat / apartment for rent,https://nigeriapropertycentre.com/for-rent/flats-apartments/lagos/victoria-island/3176075-fully-furnished-and-serviced-3-bedroom-apartment-plus-bq
"A Strategically Located  1,500sqm Land","Plot 4&5, Ligali Ayorinde, Victoria Island (VI), Lagos","₦65,000 per annum",0,0,0,Commercial land for rent,https://nigeriapropertycentre.com/for-rent/land/commercial-land/lagos/victoria-island/3231775-a-strategically-located-1500sqm-land
3 Bedroom Apartment,"Dideolu Estate Off Ligali Ayorinde, Victoria Island (VI), Lagos","₦17,000,000 per annum",3,3,4,3 bedroom flat / apartment for rent,https://nigeriapropertycentre.com/for-rent/flats-apartments/lagos/victoria-island/3048220-3-bedroom-apartment
Fully Furnished 1 Bedroom Apartment,"Victoria Island (VI), Lagos","$20,000,000 per annum 
approx. ₦28,421,207,540",1,1,1,1 bedroom flat / apartment for rent,https://nigeriapropertycentre.com/for-rent/flats-apartments/lagos/victoria-island/3201546-fully-furnished-1-bedroom-apartment
Four Bedroom Apartment With Maids Room,"Victoria Island (VI), Lagos","₦45,000,000 per annum",4,4,5,4 bedroom flat / apartment for rent,https://nigeriapropertycentre.com/for-rent/flats-apartments/lagos/victoria-island/3201526-four-bedroom-apartment-with-maids-room
Waterfront 24 Rooms Property (all Rooms Ensuite) Sitting On 1400sqm,"Victoria Island (VI), Lagos","₦150,000,000 per annum",24,0,0,24 bedroom detached duplex for rent,https://nigeriapropertycentre.com/for-rent/houses/detached-duplexes/lagos/victoria-island/3220314-waterfront-24-rooms-property-all-rooms-ensuite-sitting-on-1400sqm
Self-serviced Commercial Duplex,"Victoria Island (VI), Lagos","₦25,000,000 per annum",0,0,0,Commercial property for rent,https://nigeriapropertycentre.com/for-rent/commercial/lagos/victoria-island/3220936-self-serviced-commercial-duplex
Fully Serviced 1223.8sqm Maisonette Office Space (up & Down),"Victoria Island (VI), Lagos","₦120,000 per square meter / per annum",0,0,5,Office space for rent,https://nigeriapropertycentre.com/for-rent/commercial/offices/lagos/victoria-island/3116258-fully-serviced-12238sqm-maisonette-office-space-up-down
Fully Serviced 300sqm Open Plan Office (3rd Floor),"Victoria Island (VI), Lagos","₦120,000 per square meter / per annum",0,0,5,Office space for rent,https://nigeriapropertycentre.com/for-rent/commercial/offices/lagos/victoria-island/3116289-fully-serviced-300sqm-open-plan-office-3rd-floor
3 Bedrooms Office Space With An Extra Room,"Victoria Island (VI), Lagos","₦20,000,000 per annum",0,0,3,Office space for rent,https://nigeriapropertycentre.com/for-rent/commercial/offices/lagos/victoria-island/3116195-3-bedrooms-office-space-with-an-extra-room
Newly Built 3 Bedroom Apartment With Maids Room,"Victoria Island (VI), Lagos","₦35,000,000 per annum",3,3,4,3 bedroom flat / apartment for rent,https://nigeriapropertycentre.com/for-rent/flats-apartments/lagos/victoria-island/3221621-newly-built-3-bedroom-apartment-with-maids-room
4 Bedrooms Tastefully Finished Fully Furnished Serviced Apartment,"Off Adeola Odeku Street, Victoria Island (VI), Lagos","₦35,000,000 per annum",4,3,4,4 bedroom flat / apartment for rent,https://nigeriapropertycentre.com/for-rent/flats-apartments/lagos/victoria-island/3221711-4-bedrooms-tastefully-finished-fully-furnished-serviced-apartment
Beautiful Premium Standard 4-bedroom House,"Adeola Odeku, Victoria Island (VI), Lagos","₦45,000,000 per annum",4,4,5,4 bedroom semi-detached duplex for rent,https://nigeriapropertycentre.com/for-rent/houses/semi-detached-duplexes/lagos/victoria-island/3221906-beautiful-premium-standard-4-bedroom-house
Commercial Property (1200sqm),"Victoria Island (VI), Lagos","₦80,000,000 per annum",0,0,0,Commercial property for rent,https://nigeriapropertycentre.com/for-rent/commercial/lagos/victoria-island/3206969-commercial-property-1200sqm
Detached House With Bungalow,"Victoria Island (VI), Lagos","₦50,000,000 per annum",4,4,5,4 bedroom house for rent,https://nigeriapropertycentre.com/for-rent/houses/lagos/victoria-island/3195202-detached-house-with-bungalow
Office Space Measuring 400sqmts,"Ajose Adeogun Street, Victoria Island (VI), Lagos","₦130,000 per square meter / per month",0,0,3,Office space for rent,https://nigeriapropertycentre.com/for-rent/commercial/offices/lagos/victoria-island/3225365-office-space-measuring-400sqmts
Prime Commercial Space,"Victoria Island (VI), Lagos","₦350,000,000 per annum",0,0,0,Plaza / complex / mall for rent,https://nigeriapropertycentre.com/for-rent/commercial/plaza-complex-mall/lagos/victoria-island/3225479-prime-commercial-space
3 Bedrooms Apartment,"Victoria Island (VI), Lagos","₦60,000,000 per annum",3,3,4,3 bedroom flat / apartment for rent,https://nigeriapropertycentre.com/for-rent/flats-apartments/lagos/victoria-island/3195246-3-bedrooms-apartment
3 Bedrooms Apartment,"Victoria Island (VI), Lagos","₦20,000,000 per annum",3,3,4,3 bedroom flat / apartment for rent,https://nigeriapropertycentre.com/for-rent/flats-apartments/lagos/victoria-island/3195242-3-bedrooms-apartment
Furnished 3 Bedroom Furnished Apartment,"Off Adeola Odeku, Victoria Island (VI), Lagos","₦30,000,000 per annum",3,3,3,3 bedroom flat / apartment for rent,https://nigeriapropertycentre.com/for-rent/flats-apartments/lagos/victoria-island/3209435-furnished-3-bedroom-furnished-apartment
64.8sqm Of Office Space 2nd Floor,"Victoria Island (VI), Lagos","₦975,000 per month",0,0,0,Office space for rent,https://nigeriapropertycentre.com/for-rent/commercial/offices/lagos/victoria-island/3210360-648sqm-of-office-space-2nd-floor
Spacious 3-bedroom Apartment,"Victoria Island (VI), Lagos","₦15,000,000 per annum",3,3,4,3 bedroom flat / apartment for rent,https://nigeriapropertycentre.com/for-rent/flats-apartments/lagos/victoria-island/3210724-spacious-3-bedroom-apartment
Furnished 3 Bedroom Flat Without Bq,"Idejo Street Off Adeola Odeku Street, Victoria Island (VI), Lagos","₦30,000,000 per annum",3,3,0,3 bedroom flat / apartment for rent,https://nigeriapropertycentre.com/for-rent/flats-apartments/lagos/victoria-island/3211743-furnished-3-bedroom-flat-without-bq
Monthly Studio Unit,"Victoria Island (VI), Lagos","₦2,400,000 per month",0,1,1,Self contain (single rooms) for rent,https://nigeriapropertycentre.com/for-rent/flats-apartments/self-contained/lagos/victoria-island/3212256-monthly-studio-unit
5 Bedroom Fully Detached + 2 Room Bq Sitting On 1200sqm,"Off Kofo Abayomi, Victoria Island (VI), Lagos","₦92,000,000 per annum",5,5,7,5 bedroom detached duplex for rent,https://nigeriapropertycentre.com/for-rent/houses/detached-duplexes/lagos/victoria-island/3212375-5-bedroom-fully-detached-2-room-bq-sitting-on-1200sqm
